Position_X,Position_Y,Position_Z,Time
-583.2223,460.6983,31.0685,834799.2764
-575.8998,462.8787,18.7039,834803.1595
-568.7294,459.3147,32.1466,834807.112
-561.7579,456.3485,41.5015,834811.0422
-557.184,456.9707,35.4825,834815.0632
-549.9459,453.3336,49.8385,834818.9
-540.5996,446.7907,77.6211,834823.1366
-533.3515,443.1118,88.5974,834826.8666
-526.4899,440.1409,101.0097,834830.7814
-519.6065,437.921,104.7787,834834.6886
-512.706,434.1162,119.4814,834838.7079
-506.4095,431.9521,122.7747,834842.539
-498.5478,428.2556,136.1448,834846.6408
-492.2506,424.6703,147.6903,834850.3863
-485.5266,421.7908,156.9093,834854.482
-478.5157,418.2256,169.5056,834858.5502
-471.7147,416.0462,173.8889,834862.2674
-464.8357,412.3023,183.9475,834866.236
-458.3195,409.5288,192.199,834870.4562
-451.1445,405.5484,203.3476,834874.2375
-444.5317,402.9933,209.6278,834878.2313
-438.5855,399.6896,219.4257,834882.0808
-431.4768,396.6577,227.4474,834885.9394
-424.2783,393.3543,235.8381,834889.9768
-418.5015,390.4531,242.4398,834894.094
-411.4287,386.746,251.6316,834897.959
-406.3259,388.2667,236.0635,834901.8491
-398.1479,381.1049,262.7434,834905.7836
-392.1455,377.9272,270.078,834909.7999
-385.335,374.3206,278.4091,834913.8201
-379.4219,371.7959,282.4896,834917.4607
-371.6252,368.7051,289.0595,834921.4398
-365.5094,364.6525,299.5621,834925.6222
-358.8933,361.2796,307.6929,834929.3465
-352.796,358.6044,309.9003,834933.2722
-345.6108,354.9343,317.6254,834937.4564
-339.2042,351.8625,323.8058,834941.263
-333.1777,348.7832,329.8521,834945.1914
-326.0493,345.6762,335.612,834949.0338
-320.3673,342.3241,341.53,834952.9401
-313.8095,338.5289,350.1198,834957.0232
-307.0564,335.828,351.323,834960.9978
-301.3074,332.4276,358.2809,834964.7578
-294.7458,329.4707,359.6704,834968.8008
-288.1466,325.7754,368.6772,834972.8134
-282.0766,323.1999,368.5984,834976.5898
-275.4312,319.4569,377.2813,834980.6004
-268.9472,316.2768,379.8024,834984.5234
-262.6668,312.7884,386.175,834988.4873
-257.0291,309.9268,387.7967,834992.5218
-250.5385,306.5915,391.0931,834996.3059
-243.8885,303.4477,395.0942,835000.2489
-237.6806,300.1502,398.7564,835004.2853
-231.293,297.1921,401.2847,835008.2032
-224.7838,293.5578,405.9539,835012.1345
-219.1056,290.6442,406.3703,835016.1332
-213.0735,287.0941,411.4461,835020.0202
-206.3681,283.625,412.6419,835023.9896
-200.8189,280.6848,415.682,835027.9444
-194.2231,277.2113,418.5001,835031.8662
-188.0912,274.4069,419.4747,835035.7871
-181.6576,270.6791,424.138,835039.862
-175.6703,267.3098,425.2595,835043.6781
-169.5057,263.687,429.5514,835047.6497
-163.9959,260.8727,430.3228,835051.684
-157.322,257.3949,431.4182,835055.519
-151.217,254.1623,430.4308,835059.5579
-145.5795,250.8467,434.1222,835063.4794
-139.0849,247.7821,434.1141,835067.412
-132.9704,244.2285,435.0296,835071.3776
-127.5726,240.7686,438.2009,835075.301
-120.9951,237.6485,437.7711,835079.2226
-115.2069,234.2009,438.1115,835083.294
-108.9425,231.1966,435.9804,835087.2823
-102.9045,227.8648,437.8834,835091.148
-96.7489,224.5785,436.8558,835095.024
-90.3576,221.3417,435.4712,835099.0074
-85.0297,217.6984,437.5834,835102.9666
-78.8442,214.626,434.6008,835107
-72.6453,210.7314,437.3161,835110.8994
-66.8357,207.6258,436.0663,835114.8202
-60.6223,204.6785,432.3719,835118.7729
-54.8415,201.2739,434.0647,835122.6358
-48.9652,198.0531,430.3845,835126.8058
-41.1506,198.6397,402.303,835130.8952
-36.9276,190.8603,429.3956,835134.4674
-31.4301,187.7697,428.288,835138.4852
-25.1891,184.6603,423.7357,835142.5337
-19.4542,180.7206,425.5049,835146.3402
-11.7083,177.6707,423.2136,835150.2951
-7.4466,174.6952,419.4205,835154.1974
-2.3236,171.2365,419.9208,835158.2034
3.9449,167.5402,416.0775,835162.153
9.2675,164.3398,414.04,835166.0426
15.0097,160.9523,412.7242,835169.993
21.0899,157.5665,408.0193,835174.0035
26.9313,154.4013,406.4472,835177.8828
32.7234,151.2919,400.7084,835181.8201
38.6691,148.1629,395.6504,835185.85
44.4927,144.1142,397.1589,835189.7428
49.8786,140.5517,394.6894,835193.7178
56.3131,137.8804,385.6884,835197.659
61.4592,134.4477,384.1808,835201.57
68.2582,131.3126,374.1453,835205.4966
73.4136,127.8815,373.5718,835209.5962
78.1447,124.4369,374.3955,835213.415
85.0991,121.5469,362.0716,835217.53
90.476,118.0318,358.84,835221.5988
96.1871,114.3282,357.3276,835225.2588
102.1557,111.6043,348.4652,835229.257
107.0227,108.1415,345.5552,835233.2021
112.9363,104.7596,342.3171,835237.2775
118.3167,101.5902,336.8574,835241.1206
124.1659,98.4606,329.0772,835245.028
129.8267,95.116,323.7807,835248.9259
134.7344,91.4876,321.1446,835252.9362
141.1522,88.2044,313.6238,835256.8238
146.3697,85.0979,306.8248,835260.7895
151.8065,81.7316,302.5738,835264.7557
157.0701,78.5873,297.333,835268.6584
162.711,75.5066,290.3165,835272.603
168.55,72.5419,282.6109,835276.6187
173.2231,68.8785,280.9666,835280.5262
179.8967,65.6199,266.1304,835284.4444
184.6083,62.5909,260.5738,835288.4455
191.1484,59.5718,249.8121,835292.3549
195.4658,56.3475,248.7398,835296.2856
201.4733,53.3683,238.5631,835300.4835
206.7401,49.9406,232.004,835304.185
211.5723,46.6093,228.0746,835308.3728
216.5058,43.5388,220.2221,835312.3852
226.5612,41.9364,186.8101,835316.229
227.635,37.4337,201.838,835320.3694
232.5497,34.1297,194.9642,835324.0852
238.9648,31.1813,182.5007,835328.3631
242.7725,28.5209,180.7215,835332.0531
249.1343,25.164,166.178,835335.8674
254.3294,21.8536,159.1587,835339.842
260.3621,19.0581,145.4108,835343.8413
265.461,16.5545,135.2194,835347.7582
270.0151,13.263,129.5134,835351.7784
277.4104,10.5588,111.1434,835355.8402
289.9099,8.8116,64.5289,835359.6305
285.0783,4.1065,105.6975,835363.5755
291.4152,-0.3308,109.9138,835371.4892
282.7123,-4.6035,156.8451,835376.3676
303.3671,-8.1168,76.9489,835379.4959
310.4561,-10.9337,57.5332,835383.3431
323.6408,-16.9148,2.4666,835387.6338
322.2808,-17.0539,29.3854,835391.5913
325.5225,-19.4554,25.6153,835395.159
331.4683,-22.8048,15.487,835399.1386
334.3805,-27.4319,29.2642,835403.1254
339.4912,-32.4346,33.38,835406.9988
343.1164,-37.4622,46.4202,835410.876
348.2483,-42.1593,53.3505,835414.9025
351.9187,-46.6171,64.8692,835418.7742
356.172,-51.5826,73.0444,835422.8484
359.261,-56.1355,83.7516,835426.6425
364.1169,-61.2117,90.6244,835430.6946
367.7114,-66.2188,96.144,835434.6338
368.734,-70.7202,113.523,835438.6883
384.5138,-74.6595,71.9924,835444.3846
390.0461,-79.5075,74.8618,835446.7592
381.0046,-84.5647,136.4683,835450.4741
384.908,-89.4671,143.3939,835454.4866
388.6171,-93.9459,151.4784,835458.5528
392.8514,-98.8436,157.7491,835462.2638
397.8389,-103.9368,160.6188,835466.2001
398.8751,-107.8878,178.0347,835470.3508
402.6086,-112.8693,184.5631,835474.2296
408.3532,-117.6576,184.389,835478.3281
412.929,-122.5703,187.7692,835482.085
414.159,-126.4125,202.7019,835485.9496
418.9211,-131.6438,206.3614,835490.011
420.786,-135.8833,217.6215,835493.7952
426.3722,-140.877,218.4937,835497.784
429.2442,-145.3765,226.8387,835501.7944
433.7904,-150.8594,228.9696,835505.6423
437.2367,-155.1987,234.7552,835509.5975
441.0815,-160.1262,240.049,835513.6022
444.2828,-164.682,246.5214,835517.5762
447.327,-169.0284,253.6427,835521.5248
465.6343,-175.6549,207.7169,835525.7647
455.0723,-178.6227,262.034,835529.2996
457.7314,-183.2527,269.9731,835533.233
461.4025,-188.3389,274.5576,835537.607
466.0427,-192.9261,273.6549,835541.2108
468.3996,-197.3279,283.886,835545.0796
471.0057,-201.5008,290.2633,835549.0739
474.8552,-206.278,292.6568,835552.9516
479.7028,-211.4656,292.7849,835556.982
482.7273,-215.86,297.7719,835560.9358
486.3054,-220.7064,301.1555,835564.7316
491.5261,-226.0361,299.6618,835568.8538
492.8566,-229.9494,309.4992,835572.7842
496.3229,-234.6736,312.1178,835576.5654
499.5639,-239.2653,315.6337,835580.5912
503.701,-244.3728,315.6721,835584.4969
507.3072,-248.8327,318.3803,835588.49
509.9506,-253.2892,323.9595,835592.5224
515.2984,-258.8573,320.3573,835596.3316
516.4009,-262.6234,330.1559,835600.2597
518.7817,-267.1977,334.9339,835604.3471
524.4371,-272.8605,329.5371,835608.1878
526.6965,-276.6617,334.4109,835612.1155
531.2035,-282.3467,333.8785,835616.0834
535.2076,-286.357,332.7706,835619.9826
536.7094,-290.7426,339.036,835623.9664
542.881,-296.4021,333.5538,835627.9268
546.263,-301.2724,334.0996,835631.8666
545.4483,-304.6713,347.2899,835635.826
552.8391,-310.8635,336.5131,835639.8728
555.1377,-315.0181,339.496,835643.6674
558.4172,-319.4221,340.9807,835647.6792
562.2334,-324.7738,339.8311,835651.7087
564.7402,-328.7292,341.7397,835655.5094
567.9112,-333.1623,342.1483,835659.571
572.0529,-338.33,339.524,835663.422
575.4075,-343.0827,339.818,835667.3753
576.5875,-346.9528,345.6886,835671.3774
581.9043,-352.5867,338.805,835675.2666
585.2479,-357.1758,337.4555,835679.2108
585.3932,-360.2332,345.4004,835683.1688
591.9632,-366.6652,336.3606,835687.2652
593.288,-370.1306,340.0982,835691.1355
597.8742,-375.262,335.3776,835695.0218
601.6581,-380.3651,333.1284,835698.9301
605.0368,-385.3517,330.5461,835702.8953
608.923,-390.8186,327.5352,835706.9136
614.1307,-396.0392,319.7801,835710.763
614.6366,-399.2226,324.8976,835714.7533
618.8501,-404.6661,321.2659,835718.7334
620.009,-408.0346,324.2942,835722.6114
624.3622,-413.0861,319.266,835726.6846
629.0799,-418.4257,311.6791,835730.6091
631.0913,-422.584,313.3589,835734.6486
633.2061,-427.3193,311.9649,835738.5724
637.8208,-432.0797,306.4561,835742.431
640.085,-436.5055,304.9965,835746.5145
644.0717,-441.7602,298.7417,835750.3295
647.0882,-446.3444,295.3854,835754.2197
650.1876,-450.74,292.5666,835758.2606
653.7438,-455.4646,288.0746,835762.1391
657.9587,-460.7937,281.7046,835766.077
660.9945,-465.837,277.9344,835769.9912
661.2545,-468.9945,281.242,835773.9682
666.7052,-474.7936,270.5744,835777.8748
669.6543,-479.0766,266.5655,835781.8705
673.2639,-484.0224,259.8824,835785.9325
679.2314,-490.3736,248.4254,835789.7162
678.2491,-492.1573,254.3818,835793.6796
684.3479,-498.9333,240.2039,835797.692
686.4678,-502.6868,238.3857,835801.5954
688.6351,-507.5668,235.5254,835805.718
694.106,-513.5038,223.8847,835809.5708
694.7767,-516.2869,223.808,835813.3893
698.8836,-521.8719,214.0292,835817.4109
700.5267,-525.2515,212.929,835821.429
703.0682,-529.521,208.8121,835825.2376
708.0705,-535.9646,196.5697,835829.2758
712.1033,-540.5883,187.7214,835833.1767
714.6219,-544.7896,183.5516,835837.2668
717.1234,-549.6867,177.3629,835841.0778
722.9556,-556.4715,162.9713,835844.9663
724.1382,-558.7772,161.4344,835848.9026
725.9527,-563.1982,155.6089,835852.9231
732.0972,-569.4329,141.9783,835856.8149
733.4058,-573.3115,138.6199,835860.8138
735.9777,-576.9529,132.2793,835864.7372
740.6607,-583.2236,119.3175,835868.6508
742.0903,-586.2293,116.4783,835872.5928
742.6777,-589.9223,114.7935,835876.5936
745.2213,-594.2903,107.1723,835880.5555
750.6775,-600.7035,90.8848,835884.431
755.2292,-605.4075,78.5043,835888.45
756.0491,-609.1388,75.354,835892.3416
757.1049,-611.3608,72.6509,835896.3796
763.0712,-618.3639,55.298,835900.4328
764.1877,-621.0275,51.4708,835904.2302
764.9035,-624.071,49.0555,835908.4215
769.8746,-631.2451,34.1481,835912.2797
770.0077,-632.7321,31.0731,835916.2155
778.9022,-642.2962,3.9097,835920.0764
779.5189,-644.1286,1.3999,835923.9796
785.264,-650.0768,-1.4156,835927.9536
786.6546,-653.8085,12.8385,835931.9252
788.4171,-655.766,27.2109,835935.8731
795.5034,-662.6151,26.1977,835939.8074
796.2426,-665.36,41.3952,835944.0098
799.6046,-669.9211,51.0907,835947.8668
803.5859,-674.6176,56.4175,835952.0042
811.3121,-681.8924,54.0476,835955.948
813.9843,-686.0821,61.6997,835959.831
808.3609,-683.4901,93.2247,835963.5416
825.136,-697.0184,69.0874,835967.6176
833.5731,-704.238,64.6173,835971.5232
870.9734,-744.3345,69.8194,835996.15
884.6086,-751.0734,67.538,835998.7168
857.7762,-734.7309,127.8237,836003.2624
860.2458,-739.2167,135.6603,836006.9586
865.7061,-744.5293,137.2753,836010.9491
-1172.4674,388.9575,427.7439,850477.8433
-1100.7098,413.3834,383.7851,850495.2024
-1081.9178,416.5072,382.9785,850499.6336
-1067.6031,421.7385,373.0634,850501.6746
-1056.5353,427.2146,358.9241,850505.644
-1046.6457,432.7235,341.1909,850509.3765
-1021.6803,434.4395,355.7524,850513.3627
-1015.3912,441.5983,328.8824,850517.521
-999.0538,445.3128,323.2789,850521.2381
-984.1763,449.8102,314.8569,850525.3354
-970.0541,453.7013,306.4846,850528.9932
-952.9045,452.6115,311.0952,850533.1674
-940.9375,462.4942,289.8166,850537.2136
-930.6326,468.1093,271.5056,850541.014
-915.2942,471.3781,265.7917,850544.8926
-902.783,476.3744,253.5914,850548.7526
-890.7764,480.1104,240.6151,850552.679
-876.7034,486.0354,226.4907,850556.7562
-860.884,489.4484,220.3539,850560.5305
-849.3876,493.7538,207.1183,850564.5576
-833.5676,497.2286,198.9782,850568.7156
-820.3241,501.3092,188.8782,850572.4091
-808.0757,505.3648,174.7363,850576.4163
-794.4591,510.6614,161.9784,850580.371
-780.5794,513.9873,152.2486,850584.2204
-766.9398,518.2512,138.866,850588.2446
-752.3729,521.401,131.384,850592.2918
-739.0575,524.3389,121.7337,850596.0324
-727.5388,527.7268,107.3983,850600.0348
-713.2104,533.2053,98.7422,850604.148
-701.1516,537.5247,80.191,850607.9553
-685.4428,539.1399,75.9293,850611.8511
-673.502,543.7078,60.006,850615.8958
-660.7438,547.2446,47.877,850619.7297
-647.5257,549.278,38.1879,850623.7802
-633.2616,555.3954,24.8802,850627.6415
-622.7774,556.9766,17.7792,850631.7279
-614.7089,556.4667,26.291,850635.5889
-604.0935,554.9861,41.1552,850639.4794
-596.4419,554.8821,46.4405,850643.446
-587.7373,552.7136,61.5152,850647.3852
-578.0939,551.4315,77.6247,850651.2902
-568.8052,550.7323,88.6237,850655.2635
-561.0909,550.4482,95.393,850659.4152
-551.8811,549.0463,106.7147,850663.2359
-544.1016,547.5007,118.2597,850667.2461
-533.847,546.502,128.2496,850671.2378
-526.0449,545.5484,136.9818,850675.1486
-517.2333,544.9017,147.4222,850678.9664
-508.9074,542.921,160.617,850683.0806
-499.9864,543.0832,167.0878,850687.1068
-491.1616,541.2702,178.1876,850690.9452
-482.8116,539.7686,188.2051,850695.03
-473.4734,538.1229,199.2627,850698.6537
-465.6268,537.411,203.7255,850702.6366
-458.5908,537.2236,209.1714,850706.6962
-450.0005,535.312,222.2061,850710.5346
-439.8355,533.3264,238.1361,850714.567
-431.3685,533.927,236.0906,850718.4938
-424.7164,532.885,242.1495,850722.334
-415.812,531.0368,253.4105,850726.4339
-406.3778,529.2377,260.7601,850730.2336
-398.5947,527.1233,270.4321,850734.5919
-389.7262,527.0598,277.7569,850738.1572
-382.5058,526.1243,282.1323,850742.1057
-373.1929,524.5249,293.3547,850746.2786
-365.8776,522.7404,299.8657,850750.0357
-357.1118,521.4289,306.9209,850754.2166
-347.8801,520.9961,309.7381,850758.0098
-340.7006,518.7413,317.3025,850761.8476
-332.7454,516.9555,327.4054,850765.8542
-324.896,517.0784,330.0588,850769.9682
-315.5531,514.4171,343.9228,850773.808
-307.8878,513.7709,343.1765,850777.5906
-299.5531,512.8399,348.012,850781.6748
-292.2963,511.8554,352.249,850785.589
-282.5391,509.0736,361.8052,850789.437
-275.4316,507.9887,364.6576,850793.525
-267.8803,506.9759,371.7746,850797.351
-259.4217,505.7087,375.3661,850801.2634
-250.0194,504.256,382.5876,850805.2684
-243.3343,503.0103,383.4593,850809.1729
-235.025,502.0785,386.5977,850813.0971
-226.5505,499.4897,395.3651,850817.1167
-218.7837,497.9352,396.9997,850821.0077
-210.973,497.2673,400.2176,850824.958
-203.2203,495.4571,405.7488,850828.944
-195.1197,494.1736,411.6827,850832.8461
-186.8935,492.7873,413.1231,850836.9621
-179.2406,493.2375,409.1713,850840.9735
-171.3648,490.5351,417.3215,850844.6994
-162.6906,488.4359,420.8484,850848.6282
-155.4849,486.8687,421.4697,850852.6472
-147.7523,485.4608,427.5493,850856.5329
-140.5367,482.9359,435.4223,850860.5121
-131.6093,482.5864,432.9371,850864.6922
-123.4629,481.0383,434.594,850868.5213
-117.0887,479.014,438.4656,850872.415
-108.4477,477.5263,440.8909,850876.5184
-100.3773,475.3287,442.0359,850880.414
-93.2555,474.0547,444.6104,850884.2834
-84.9698,472.9883,445.3302,850888.1128
-77.5639,471.4533,448.5258,850892.0978
-69.3475,469.6999,449.2118,850896.0628
-61.7817,467.7356,451.1617,850899.9552
-53.2507,467.4512,447.2656,850903.907
-45.3632,465.9392,446.6789,850907.9168
-37.2803,464.1764,445.9998,850911.7906
-30.412,462.0845,451.4501,850915.728
-26.7897,459.8476,453.2622,850919.7394
-11.0353,459.1228,454.8845,850923.6315
-7.0182,458.2308,447.7628,850927.6846
0.2582,455.7379,451.2316,850931.586
7.563,454.3087,450.879,850935.4682
15.3792,452.079,450.5258,850939.4132
22.5145,451.0676,449.0002,850943.5746
30.0799,449.4862,449.1933,850947.3199
36.9406,447.2167,453.7435,850951.4008
46.0079,446.1102,448.1916,850955.3976
52.9424,444.1598,448.0656,850959.2087
61.3871,443.4579,442.5489,850963.2082
68.6551,441.2638,443.5715,850967.1676
75.6102,439.1391,442.3066,850971.15
83.9623,438.4807,437.3181,850975.0446
89.5803,436.1557,440.0032,850979.0392
98.7366,435.5076,434.8387,850983.1366
105.7594,432.9702,434.9136,850987.2752
113.7,432.045,428.6363,850990.91
120.8805,430.412,427.1739,850994.8966
128.5959,427.8954,424.8487,850998.9812
135.6702,426.9142,420.2907,851002.9235
142.8667,425.0356,420.5704,851006.693
149.9018,423.2466,418.8509,851010.9138
158.3802,422.3212,411.5262,851014.67
165.8951,420.0552,409.3576,851018.5607
172.5976,418.8768,404.3959,851022.6088
179.4538,416.7418,403.0045,851026.4707
187.5847,415.3641,396.735,851030.4624
194.3834,414.0474,391.1024,851034.5472
201.1347,411.6623,390.9818,851038.3066
209.3456,411.0582,384.7369,851042.3217
216.6264,408.3462,382.9347,851046.3429
223.8897,406.7552,377.3863,851050.0953
232.0359,405.9047,369.11,851054.1998
238.4469,403.1791,368.196,851058.1016
245.2894,401.7987,360.9487,851061.9141
252.435,400.441,357.3483,851065.916
260.6072,399.3779,349.1298,851069.7968
266.3443,396.9238,348.6988,851073.8844
274.2419,395.561,340.263,851077.7694
282.3465,394.3617,331.8521,851081.7071
288.2275,392.1011,329.265,851085.72
301.6613,395.4943,298.402,851089.9472
303.6591,389.3558,312.5252,851093.5458
309.4936,386.8584,314.0774,851097.5474
315.2858,384.7129,311.6681,851101.5693
329.1088,388.358,277.5116,851105.4415
330.566,382.559,289.0203,851109.2812
337.665,381.5786,279.3744,851113.4056
344.7475,379.3954,274.6454,851117.1518
352.0064,377.7816,264.7275,851121.2626
357.0035,375.9703,262.4954,851125.2609
365.5205,374.2921,253.2167,851129.0056
370.2601,372.1413,252.3002,851133.1576
379.2576,371.7008,237.0931,851137.1626
385.102,369.3711,232.1996,851140.9292
392.1502,368.2801,222.3958,851144.8792
399.2443,366.2126,214.8294,851148.7632
406.1018,365.1168,204.4286,851152.6906
411.5218,363.0616,201.1029,851156.7518
417.5523,361.1925,195.2501,851160.5552
425.7408,360.5071,181.3421,851164.565
434.0849,359.0676,168.936,851168.5495
439.161,357.1925,164.0382,851172.4028
444.4958,354.9323,158.7519,851176.4034
452.2887,353.854,145.7917,851180.355
458.6047,352.369,137.8401,851184.1891
465.1551,350.8374,128.2818,851188.2419
471.0794,349.0238,120.7893,851192.3042
480.1962,348.5047,103.124,851196.0206
485.7819,346.3577,97.1369,851200.001
492.0715,345.2092,86.2867,851204.1465
498.7521,343.663,76.5075,851208.0248
503.688,341.3874,69.5765,851211.9174
510.6478,340.5612,57.5085,851215.8578
516.6846,338.7301,49.3658,851221.2749
521.4508,336.5702,43.1398,851223.926
527.951,335.5617,32.2622,851227.5733
535.4447,333.9887,17.7805,851231.5683
539.4874,331.1405,22.7185,851235.5714
547.0915,327.8803,25.9903,851239.4801
551.0363,324.2574,38.3337,851243.4102
556.108,320.7956,48.4538,851247.407
560.0327,316.9058,60.4708,851251.2849
565.6811,313.6168,68.0664,851255.4629
570.1976,309.6008,79.1009,851259.284
575.8093,306.4735,84.9454,851263.1326
580.2649,302.4073,97.2659,851267.0868
584.6825,298.7631,106.5204,851271.1021
590.7011,295.5831,111.6991,851275.0439
593.9074,291.4305,125.116,851278.9112
598.2494,288.1093,133.4942,851282.9174
603.5206,284.3669,141.2213,851287.1982
607.3907,280.4307,151.7228,851291.2112
615.1703,277.7768,153.459,851295.0488
619.8052,274.3855,160.7589,851298.7108
632.7435,275.2226,142.7985,851302.7544
639.8328,271.5465,145.2734,851306.748
634.2365,263.794,181.6931,851310.5642
638.3314,260.3333,191.1669,851314.6394
641.3938,256.2466,201.4333,851318.3766
646.4646,252.6237,207.2303,851322.3322
651.2199,249.6578,213.2954,851326.3352
653.2099,244.9162,227.0614,851330.2162
661.4544,242.5242,224.5966,851334.1732
664.4575,238.5648,233.9783,851338.1444
669.6587,235.0321,238.6849,851342.0658
673.6984,231.8133,245.8586,851346.1116
679.9161,228.4416,247.5289,851350.0424
681.5381,224.1083,260.9531,851353.9051
684.5918,220.6531,268.6135,851357.904
691.4284,217.6695,268.9391,851361.835
696.1744,213.7454,273.6686,851365.7446
700.2531,210.7292,278.5489,851369.8263
706.3923,207.3728,280.1197,851373.8534
708.2063,203.1768,290.6491,851377.574
711.9357,199.5939,296.6575,851381.568
716.0935,196.3036,301.8258,851385.5554
720.7847,192.2607,306.9451,851389.4214
726.6776,189.2123,307.0806,851393.4814
728.8983,184.9702,316.2004,851397.3427
734.3049,181.8996,317.3368,851401.2659
742.1691,179.1068,313.1222,851405.2602
744.0889,174.7041,322.5716,851409.1664
748.9338,171.8634,324.3724,851413.0955
752.7801,168.2636,329.0964,851417.1316
758.4075,164.722,329.4993,851420.9944
760.6769,161.1135,337.7004,851425.0864
767.4205,157.6986,335.953,851428.9406
773.1028,154.0418,335.4264,851432.8358
775.1215,150.5221,342.293,851436.9907
782.3117,147.6802,338.7715,851441.1043
783.9143,143.2479,346.5038,851445.0848
799.1717,143.1003,324.883,851448.7823
792.0189,136.4416,352.3125,851452.7519
798.0304,133.3118,349.8493,851456.9004
795.9588,128.752,365.0899,851460.5417
807.035,125.8461,353.4099,851464.5699
810.3476,121.8552,356.5113,851468.3632
817.0587,119.506,352.2774,851472.4006
817.4744,114.685,361.4293,851476.2966
820.3427,111.4426,364.7814,851480.2
827.3259,108.351,360.9038,851484.3311
832.9934,104.7861,358.2015,851488.27
837.6486,101.2593,357.985,851492.2915
836.9491,97.2528,368.2346,851496.1488
844.5815,94.2945,361.6989,851499.9858
845.3544,90.2284,368.5593,851504.143
851.2395,86.4401,364.662,851507.9253
855.9611,83.3514,363.3834,851511.7752
858.971,80.0875,364.9041,851515.7226
863.3504,76.1735,364.6477,851519.9374
869.3942,72.3798,360.7848,851523.6924
876.7562,69.7408,353.1224,851527.6602
877.5277,65.9517,358.7995,851531.8856
880.357,62.4479,360.0793,851535.4608
887.4205,58.6545,353.5119,851539.507
892.4324,55.0251,350.2997,851543.685
891.1132,51.7865,358.9207,851547.3249
900.5643,48.4181,347.331,851551.613
904.9958,44.5604,344.7799,851555.3772
908.7918,41.0657,342.9777,851559.1964
910.5245,37.6371,346.0575,851563.1652
910.4319,34.2048,350.8141,851567.14
920.8444,30.6958,336.3046,851571.0484
924.1177,27.035,335.6477,851575.119
933.2613,23.3413,322.8996,851578.9932
930.7413,19.0704,332.7218,851582.9358
936.3231,16.3731,326.9239,851587.229
941.549,12.3335,321.2025,851590.951
948.8629,9.0126,312.1467,851594.8386
948.6365,6.1519,316.5893,851598.9001
951.5218,2.176,314.545,851602.754
959.3004,-1.7874,303.4808,851606.7622
960.4823,-5.1654,305.0332,851610.7485
970.5746,-8.6731,289.1311,851614.6251
969.146,-11.926,294.8761,851618.5804
970.6358,-15.0901,295.5484,851622.6468
977.0673,-19.7474,286.5607,851626.4496
979.6127,-22.838,284.6374,851630.4132
985.5626,-25.9958,275.6118,851634.5523
992.3968,-29.772,265.6474,851638.2553
992.8897,-33.4746,265.931,851642.1488
997.2447,-36.9676,259.8563,851646.21
1003.0308,-40.0041,250.6601,851650.0885
1005.7224,-43.2074,248.4674,851654.2816
1011.8952,-48.1194,237.8358,851658.0106
1012.2452,-51.2221,238.8356,851661.92
1014.7609,-54.222,235.2105,851665.9264
1020.3082,-57.2727,226.7192,851669.8419
1023.5248,-60.8917,220.6996,851673.8269
1033.6209,-64.4748,202.6587,851677.7508
1035.1868,-68.9854,200.1269,851681.6004
1036.9933,-71.4329,197.6194,851685.6008
1043.5375,-75.0876,186.0862,851689.7678
1047.0171,-78.3013,180.227,851693.4945
1049.0452,-82.2039,176.3122,851697.3956
1049.0832,-84.5673,176.1547,851701.7136
1060.0905,-89.1757,153.9917,851705.6443
1060.5006,-92.3669,154.1605,851709.402
1067.4625,-96.3011,138.8842,851713.4538
1067.1341,-99.5017,138.9757,851717.1284
1070.7931,-102.707,131.3989,851721.3022
1078.352,-106.7569,116.2788,851725.3538
1089.1604,-110.7194,94.4332,851728.9673
1084.7422,-113.2839,101.0121,851733.0232
1088.6378,-115.7716,93.222,851737.2164
1091.2989,-119.0774,85.4228,851740.9189
1090.341,-121.5673,85.3697,851744.8412
1101.7611,-126.6751,62.0737,851748.6878
1104.2607,-129.226,54.1929,851752.6281
1112.7158,-132.766,36.413,851756.7583
1106.8084,-135.9758,43.5165,851760.5228
1111.3922,-139.4791,31.0377,851764.5444
1109.3568,-141.9583,31.5306,851768.6397
1126.1417,-146.7384,-0.231,851772.406
1119.7839,-148.8729,26.3632,851776.4062
1129.2357,-152.3846,25.2404,851780.3692
1133.9218,-156.0019,35.289,851784.2052
1137.6132,-158.8034,44.747,851788.224
1141.0432,-161.2659,56.8473,851792.2852
1143.414,-163.5626,69.5829,851796.0256
1152.2664,-168.6517,69.4933,851800.0667
1152.6816,-170.8072,85.189,851804.1466
1162.6319,-174.2729,83.8161,851808.0484
1168.6797,-177.5437,88.3896,851811.8486
1175.5585,-180.9215,92.3984,851815.857
1185.6167,-185.1447,90.0278,851819.6967
1182.7136,-187.8056,110.5881,851823.8244
1187.942,-191.8207,115.0803,851827.5812
1189.0359,-193.9007,127.3145,851831.6599
1225.7936,-200.8538,80.6716,851835.5783
1222.3095,-202.5906,100.9886,851840.8813
1210.8584,-204.5606,132.9748,851843.4034
-1185.419,243.7694,439.9287,853421.5076
-1146.5598,241.4331,477.1929,853423.5702
-1129.8676,244.4795,479.2804,853427.0488
-1130.9228,258.8656,412.4502,853430.6569
-1111.789,262.0007,416.6794,853434.6044
-1093.6947,266.4917,411.0649,853438.2892
-1078.8825,270.8811,401.5119,853442.2194
-1062.4557,275.057,391.9792,853446.3666
-1027.9152,272.4247,425.5906,853450.449
-1009.9647,276.3769,420.283,853454.3394
